Year_date,awardeeCounty,Unnamed: 0,awardAgencyCode,awardeeZipCode,cfdaNumber,day_date,dunsNumber,estimatedTotalAmt,expDate 1,expDate 2,expDate 3,fundAgencyCode,fundsObligatedAmt,id,month_date,parentDunsNumber,perfZipCode,piPhone,poPhone
2013,Toledo,68.0,4900,436079231.0,47.084,10.4,202782775.0,100000.0,6.6,30.2,2015.0,4900,100000.0,1344578.0,7.2,51623734.0,436080642.8,4383064852.0,
2013,Troy,83.0,4900,121803522.0,47.084,20.0,2430742.0,50000.0,8.0,31.0,2015.0,4900,50000.0,1358895.0,11.0,2430742.0,121803590.0,5182762032.0,
2013,Tucson,40.0,4900,857194824.0,47.084,15.0,806345617.0,50000.0,6.0,30.0,2014.5,4900,50000.0,1357959.5,6.0,72459266.0,857210047.5,5206241824.5,
2013,University Park,25.0,4900,168021503.0,47.084,19.0,3403953.0,50000.0,10.0,31.0,2013.0,4900,50000.0,1338710.0,4.0,3403953.0,168027000.0,8148638754.0,
2013,Urbana,106.0,4900,618013620.0,47.084,23.0,41544081.0,50000.0,7.0,31.0,2014.0,4900,50000.0,1313562.0,1.0,41544081.0,618206297.0,2179793771.0,
2013,Washington,55.0,4900,200520042.0,47.084,11.0,43990498.0,50000.0,9.0,30.0,2014.0,4900,50000.0,1334101.0,4.0,43990498.0,201472766.0,5715530107.0,
2013,West Lafayette,53.0,4900,479061332.0,47.084,11.0,72051394.0,50000.0,12.0,31.0,2013.0,4900,50000.0,1338716.0,4.0,72051394.0,479072036.0,7654943013.0,
2013,Worcester,77.0,4900,16092247.0,47.084,3.0,41508581.0,50000.0,3.0,31.0,2015.0,4900,50000.0,1355623.0,12.0,41508581.0,16092247.0,6173738114.0,
2014,Akron,130.75,4900,443250002.0,47.084,11.0,45207552.0,50000.0,8.5,31.0,2015.25,4900,50000.0,1469217.25,9.25,45207552.0,443250001.0,4930852977.5,
2014,Albany,131.0,4900,122220100.0,47.084,5.0,152652822.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1444115.0,5.0,20657151.0,122033640.0,5184374550.0,
2014,Ann Arbor,107.3076923076923,4900,481091340.0,47.08400000000001,16.0,73133571.0,50000.0,8.384615384615385,30.846153846153847,2014.923076923077,4900,50000.0,1453523.1538461538,7.769230769230769,73133571.0,481121181.6923077,6462600719.769231,
2014,Athens,54.0,4900,306021589.0,47.084,28.0,4315578.0,50000.0,4.0,30.0,2016.0,4900,50000.0,1462849.0,10.0,,306025016.0,7065424101.0,
2014,Auburn University,51.0,4900,368490001.0,47.084,24.0,66470972.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1445113.0,6.0,66470972.0,368490001.0,3348446326.0,
2014,Austin,35.666666666666664,4900,787121139.0,47.084,15.333333333333334,170230239.0,1283333.3333333333,5.666666666666667,30.666666666666668,2016.3333333333333,4900,1501833.0,1488532.6666666667,10.333333333333334,42000273.0,787098399.0,5761888615.333333,
2014,Berkeley,84.0,4900,947101749.0,47.084,17.5,124726725.0,50000.0,4.75,30.75,2015.25,4900,50000.0,1441204.5,6.0,71549000.0,947161423.25,5106425832.0,
2014,Bethlehem,68.0,4900,180153008.0,47.084,20.0,808264444.0,50000.0,5.0,30.333333333333332,2015.6666666666667,4900,50000.0,1489306.3333333333,10.333333333333334,68570936.0,180266433.66666666,6107583841.666667,
2014,Bloomington,126.0,4900,474057000.0,47.084,15.0,6046700.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1444834.0,6.0,6046700.0,462022915.0,3179196459.0,
2014,Boise,119.0,4900,837250001.0,47.084,25.0,72995848.0,50000.0,8.0,31.0,2016.0,4900,50000.0,1450654.0,7.0,72995848.0,837252060.0,2084264827.0,
2014,Boston,25.5,4900,21647162.0,47.084,10.0,61282838.5,175000.0,10.0,31.0,2015.0,4900,175000.0,1479274.5,10.5,437536127.0,21646998.0,6175397029.0,
2014,Bronx,165.0,4900,104532804.0,47.084,24.0,620128764.0,50000.0,5.0,31.0,2016.0,4900,50000.0,1443859.0,6.0,73268849.0,104532804.0,4017412012.0,
2014,Brooklyn,132.0,4900,112011909.0,47.084,5.0,611930657.0,50000.0,2.0,28.0,2015.0,4900,50000.0,1439374.0,5.0,73268849.0,112012902.0,9174949798.0,
2014,Buffalo,140.0,4900,142282577.0,47.084,8.0,38633251.0,50000.0,4.0,30.0,2015.0,4900,50000.0,1439460.0,4.0,20657151.0,142600001.0,6176273718.0,
2014,Cambridge,47.0,4900,21389835.0,47.084,18.5,41892642.5,174995.5,11.5,30.5,2017.5,4900,204995.5,1396315.5,6.0,1694428.5,21389073.5,6174107629.5,7032927403.0
2014,Chicago,44.5,4900,606249861.5,47.084,19.5,52204176.5,173388.0,7.0,30.5,2016.5,4900,188388.5,1425632.0,7.5,23482608.5,606223020.0,5433495472.0,
2014,Chico,33.0,4900,959285388.0,47.084,9.0,612177162.0,50000.0,12.0,31.0,2014.0,4900,50000.0,1444883.0,6.0,,959290001.0,5308985457.0,
2014,Cincinnati,186.0,4900,452202872.0,47.084,22.0,41064767.0,50000.0,7.0,31.0,2015.0,4900,50000.0,1412938.0,1.0,41064767.0,452210012.0,5135560018.0,
2014,Clemson,151.0,4900,296340001.0,47.084,25.0,42629816.0,50000.0,2.0,29.0,2016.0,4900,27746.0,1449705.0,7.0,42629816.0,296340001.0,2104585083.0,
2014,Cleveland,5.0,4900,441950001.0,47.084,7.0,17730458.0,300000.0,2.0,29.0,2016.0,4900,300000.0,1450161.0,8.0,17730458.0,441950001.0,2164456440.0,
2014,College Station,75.5,4900,778404030.0,47.084,13.5,847205572.0,50000.0,5.0,31.0,2014.0,4900,50000.0,1394397.0,3.0,42915991.0,778443878.5,9796602022.0,
2014,Columbia,160.0,4900,292083403.0,47.084,8.0,41387846.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1449506.0,7.0,41387846.0,292080001.0,8037777904.0,
2014,Columbus,40.0,4900,432101016.0,47.084,25.0,832127323.0,50000.0,1.0,31.0,2016.0,4900,50000.0,1450117.0,7.0,1964634.0,432101016.0,6142477424.0,
2014,Corvallis,100.0,4900,973318655.0,47.084,7.0,53599908.0,50000.0,10.0,31.0,2015.0,4900,50000.0,1439485.0,4.0,53599908.0,973312120.0,5417378548.0,
2014,Davis,63.0,4900,956186153.0,47.084,3.0,47120084.0,50000.0,5.0,29.5,2015.0,4900,50000.0,1452848.5,8.0,71549000.0,956165270.0,5307499332.0,
2014,Denton,182.0,4900,762035017.0,47.084,28.0,614168995.0,50000.0,11.0,30.0,2014.0,4900,50000.0,1357118.0,2.0,64117963.0,762035017.0,9403698437.0,
2014,Denver,65.0,4900,802104711.0,47.084,12.0,7431760.0,50000.0,8.0,30.5,2015.5,4900,50000.0,1478259.5,9.0,7431760.0,802105345.0,3038713657.5,
2014,Durham,49.0,4900,277084677.0,47.084,22.0,44387793.0,50000.0,7.0,31.0,2015.0,4900,50000.0,1450511.0,7.0,44387793.0,277080291.0,9196605560.0,
2014,El Paso,125.0,4900,799680001.0,47.084,24.0,132051285.0,50000.0,12.0,31.0,2014.0,4900,50000.0,1444847.0,6.0,42000273.0,799025816.0,9153560162.0,
2014,Evanston,106.0,4900,602080001.0,47.084,13.5,160079455.0,50000.0,5.0,31.0,2016.5,4900,50000.0,1513986.0,12.0,5436803.0,602080865.0,8475381578.5,
2014,Fargo,141.0,4900,581055750.0,47.084,28.0,803882299.0,50000.0,8.0,31.0,2014.0,4900,50000.0,1401801.0,2.0,803882299.0,581086050.0,7012315328.0,
2014,Fort Collins,128.0,4900,805212807.0,47.084,3.0,785979618.0,50000.0,12.0,31.0,2014.0,4900,50000.0,1442435.0,6.0,948905492.0,805214593.0,9705562591.0,
2014,Fullerton,183.0,4900,928313014.0,47.084,22.0,106670755.0,50000.0,7.0,31.0,2015.0,4900,50000.0,1414545.0,1.0,79861876.0,928313599.0,6572782640.0,
2014,Gainesville,37.0,4900,326111941.0,47.084,17.0,969663814.0,50000.0,6.0,30.0,2016.0,4900,50000.0,1506361.0,11.0,159621697.0,326116200.0,3523922651.0,
2014,Hadley,6.0,4900,10359462.0,47.084,7.0,110907578.0,299990.0,6.0,30.0,2016.0,4900,299990.0,1450542.0,8.0,,10359682.0,4135872172.0,
2014,Harrisburg,69.0,4900,171012208.0,47.084,12.0,126574602.0,50000.0,5.0,31.0,2016.0,4900,50000.0,1519089.0,12.0,126574602.0,171012208.0,6316329949.0,
2014,Hoboken,92.0,4900,70305906.0,47.084,6.0,64271570.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1445399.0,6.0,64271570.0,70305991.0,2012165256.0,
2014,Houghton,85.0,4900,499311200.0,47.084,29.0,65453268.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1445106.0,6.0,65453268.0,499311295.0,9064872086.0,
2014,Houston,134.0,4900,770051827.0,47.084,21.0,50299031.0,50000.0,11.5,30.5,2015.0,4900,50000.0,1474455.0,9.0,50299031.0,770051892.0,7133484938.5,
2014,Irvine,127.5,4900,926173213.0,47.084,9.5,46705849.0,50000.0,11.5,30.5,2015.0,4900,50000.0,1444592.0,6.0,71549000.0,926573287.5,9498316823.0,
2014,Ithaca,137.0,4900,148502820.0,47.084,28.0,872612445.0,50000.0,2.0,28.0,2015.0,4900,50000.0,1401929.0,2.0,2254837.0,148537201.0,6072552896.0,
2014,La Jolla,123.5,4900,920933252.0,47.084,12.5,489730192.5,50000.0,5.0,31.0,2015.0,4900,30194.0,1473544.0,7.5,71549000.0,920650959.5,8585344339.0,
2014,Las Cruces,46.0,4900,880038001.0,47.084,10.0,173851965.0,50000.0,8.0,31.0,2015.0,4900,50000.0,1506335.0,11.0,861367373.0,880038002.0,5135563747.0,
2014,Lexington,164.5,4900,405260001.0,47.084,11.5,939017877.0,50000.0,9.0,30.5,2014.5,4900,50000.0,1446812.5,6.5,119108470.0,405260001.0,8592578865.5,
2014,Little Rock,87.0,4900,722041000.0,47.084,15.0,36725083.0,50000.0,12.0,31.0,2016.0,4900,50000.0,1445710.0,6.0,55600001.0,722041099.0,5015698824.0,
2014,Logan,153.0,4900,843221000.0,47.084,19.0,72983455.0,50000.0,12.0,31.0,2014.0,4900,50000.0,1445933.0,7.0,72983455.0,840788330.0,4357221740.0,
2014,Los Angeles,11.666666666666666,4900,900130936.3333334,47.084,11.666666666666666,79465718.33333333,1390262.0,8.666666666666666,31.0,2017.6666666666667,4900,1637547.0,1413621.0,7.666666666666667,72471928.66666667,900638773.0,2460915066.6666665,7032922160.0
2014,Lowell,52.0,4900,18543643.0,47.084,18.0,956072490.0,50000.0,7.0,30.5,2015.0,4900,50000.0,1451713.0,7.0,79520631.0,18542827.0,9789342129.5,
2014,Madison,18.0,4900,537151218.0,47.084,25.0,161202122.0,50000.0,10.0,31.0,2014.0,4900,50000.0,1439434.0,4.0,41188822.0,537061521.0,6084438330.0,
2014,Miami,104.0,4900,331992516.0,47.084,3.0,71298814.0,50000.0,7.0,29.5,2015.0,4900,50000.0,1449690.0,7.0,159621697.0,331865815.5,3053482467.0,
2014,Milwaukee,20.0,4900,532332310.0,47.084,15.0,46929621.0,50000.0,5.0,31.0,2016.0,4900,50000.0,1514630.0,12.0,6439962.0,532011881.0,4142887349.0,
2014,Minneapolis,16.0,4900,554552009.0,47.084,17.0,555917996.0,300000.0,5.0,31.0,2019.0,4900,300000.0,1347226.0,6.0,117178941.0,554550291.0,6126263833.0,
2014,Nashville,83.75,4900,372032408.0,47.084,20.25,965717143.0,50000.0,9.25,30.75,2014.75,4900,50000.0,1462512.5,8.0,4413456.0,372286241.5,6153642680.666667,
2014,New Brunswick,76.0,4900,89018559.0,47.084,14.5,1912864.0,50000.0,8.5,31.0,2015.0,4900,50000.0,1399326.5,5.5,1912864.0,88545674.5,7323268036.0,
2014,New Orleans,101.0,4900,701185665.0,47.084,7.0,53785812.0,50000.0,4.0,30.0,2015.0,4900,50000.0,1439383.0,4.0,53785812.0,701185665.0,5042471919.0,
2014,New York,73.375,4900,100270798.875,47.084,12.625,397084208.625,50000.0,7.125,30.375,2015.375,4900,50000.0,1472636.875,8.625,61531145.375,100270874.625,2935007415.0,
2014,Newark,52.0,4900,134091562.5,47.084,4.0,94518352.5,175000.0,11.0,31.0,2016.5,4900,204999.0,1395429.5,5.5,30460182.0,134092224.5,6380924919.5,
2014,Orlando,15.0,4900,328168005.0,47.084,25.0,150805653.0,300000.0,7.0,31.0,2018.0,4900,330000.0,1347356.0,4.0,159621697.0,328263252.0,4078821120.0,
2014,Philadelphia,68.0,4900,191164940.66666666,47.084,13.333333333333334,38950400.333333336,50000.0,10.666666666666666,30.333333333333332,2015.0,4900,50000.0,1450184.6666666667,6.333333333333333,38950400.333333336,191164976.33333334,2154347038.6666665,
2014,Pittsburgh,128.6,4900,152133815.0,47.084,19.0,52184116.0,99822.0,7.4,30.6,2016.0,4900,92792.2,1419575.0,4.6,52184116.0,152133890.0,5371207802.0,7032927403.0
2014,Potsdam,173.0,4900,136761401.0,47.084,11.0,41590993.0,50000.0,11.0,31.0,2014.5,4900,50000.0,1442206.5,5.0,41590993.0,136761401.0,3152683247.5,
2014,Princeton,30.0,4900,85442001.0,47.084,15.0,2484665.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1445363.0,6.0,2484665.0,85442020.0,6092581631.0,
2014,Provo,173.0,4900,846021014.0,47.084,6.0,9094012.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1445428.0,6.0,1940170.0,846021231.0,8013783238.0,
2014,Richardson,19.0,4900,750801407.0,47.084,10.0,800188161.0,50000.0,4.0,30.0,2015.0,4900,50000.0,1504652.0,11.0,42000273.0,750803021.0,6304006200.0,
2014,Rochester,92.0,4900,146252802.0,47.084,10.5,21758875.5,175000.0,8.0,30.5,2017.0,4900,190000.0,1396371.0,5.5,21758875.5,146252885.5,5853745567.5,7032927403.0
2014,Rolla,130.5,4900,654096506.0,47.084,21.5,804883767.0,26943.0,12.0,31.0,2014.0,4900,26943.0,1423935.0,3.5,6326904.0,654056509.5,6936579543.5,
2014,Ruston,73.0,4900,712720001.0,47.084,17.0,69746725.0,50000.0,5.0,31.0,2016.0,4900,50000.0,1463098.0,11.0,69746725.0,712704923.0,3182575118.0,
2014,Sacramento,102.0,4900,958192605.0,47.084,6.0,29031796.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1445410.0,6.0,,958196019.0,9162786458.0,
2014,Salt Lake City,7.0,4900,841129049.0,47.084,23.0,9095365.0,300000.0,5.0,31.0,2020.0,4900,300000.0,1347345.0,6.0,9095365.0,841320002.0,8015816903.0,7032927403.0
2014,San Antonio,61.0,4900,782491644.0,47.084,30.0,800189185.0,294103.0,12.0,31.0,2017.0,4900,294103.0,1347393.0,4.0,42000273.0,782491644.0,2104584340.0,
2014,San Diego,14.0,4900,921821901.0,47.084,29.0,73371346.0,300000.0,4.0,30.0,2018.0,4900,330000.0,1346780.0,4.0,,921820001.0,6195945731.0,
2014,Santa Cruz,155.0,4900,950641077.0,47.084,14.0,125084723.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1449695.0,7.0,71549000.0,950641077.0,8314595278.0,
2014,Seattle,68.0,4900,981950001.0,47.084,12.0,605799469.0,50000.0,5.0,31.0,2015.0,4900,50000.0,1507114.0,12.0,42803536.0,981051016.0,2065431295.0,
2014,Stillwater,27.0,4900,740781030.0,47.084,3.0,49987720.0,50000.0,2.0,28.0,2015.0,4900,50000.0,1455067.0,8.0,49987720.0,741060700.0,9185948650.0,
2014,Stony Brook,149.0,4900,117940001.0,47.084,28.0,804878247.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1456155.0,8.0,20657151.0,117942275.0,6316329949.0,
2014,Syracuse,136.0,4900,132440001.0,47.084,7.0,2257350.0,50000.0,10.0,31.0,2015.0,4900,50000.0,1439070.0,4.0,2257350.0,132441200.0,3154432807.0,
2014,Tallahassee,82.75,4900,323060001.0,47.084,9.25,790877419.0,50000.0,9.5,30.75,2015.5,4900,50000.0,1464851.5,8.5,159621697.0,323073640.0,8505985458.0,
2014,Tampa,110.4,4900,336209951.0,47.084,20.2,69687242.0,50000.0,7.0,30.0,2015.2,4900,50000.0,1460168.4,7.2,69687242.0,336175913.6,7968538542.6,
2014,Tempe,97.33333333333333,4900,852813670.0,47.084,7.333333333333333,943360412.0,50000.0,8.666666666666666,30.0,2014.3333333333333,4900,50000.0,1448469.0,6.666666666666667,806345658.0,852836011.0,4560637924.333333,
2014,Troy,101.33333333333333,4900,121803522.0,47.084,16.0,2430742.0,50000.0,9.333333333333334,30.666666666666668,2015.3333333333333,4900,50000.0,1450520.3333333333,7.0,2430742.0,121803522.0,6501643014.0,7032922160.0
2014,Valdosta,162.0,4900,316980001.0,47.084,24.0,929476745.0,50000.0,4.0,30.0,2015.0,4900,50000.0,1445211.0,6.0,180655748.0,316980020.0,2293337178.0,
2014,Washington,72.0,4900,200477420.0,47.084,10.0,50521197.0,50000.0,7.0,30.5,2015.0,4900,50000.0,1481963.0,9.5,50521197.0,200477927.5,2028395772.5,
2014,West Lafayette,158.5,4900,479061332.0,47.084,13.5,72051394.0,50000.0,9.0,30.5,2015.0,4900,50000.0,1422498.5,3.0,72051394.0,479072063.0,7654955423.5,
2014,Worcester,73.0,4900,16092247.0,47.084,15.5,41508581.0,50000.0,8.0,30.5,2015.5,4900,50000.0,1451856.0,8.0,41508581.0,16092280.0,5088315416.5,
2015,Akron,246.0,4900,443250002.0,47.084,3.0,45207552.0,50000.0,12.0,31.0,2016.0,4900,50000.0,1546693.0,7.0,45207552.0,443250001.0,3309725276.0,
2015,Albany,143.5,4900,122146463.0,47.084,4.0,140996862.0,50000.0,9.5,31.0,2017.0,4900,50000.0,1547600.0,7.5,20657151.0,122340050.5,5184379495.5,7032927557.0
2015,Ames,54.0,4900,500112105.0,47.084,15.0,5309844.0,50000.0,3.0,31.0,2016.0,4900,50000.0,1561241.0,10.0,5309844.0,500113223.0,5152948989.0,
2015,Ann Arbor,146.4375,4900,481091340.0,47.084,15.6875,73133571.0,49071.8125,7.0625,30.5625,2016.0,4900,49071.8125,1554390.6875,6.5,73133571.0,481127478.8125,6821141034.375,
2015,Arlington,162.66666666666666,4900,760190001.0,47.084,10.666666666666666,64234610.0,50000.0,6.333333333333333,30.666666666666668,2016.6666666666667,4900,50000.0,1559538.6666666667,9.333333333333334,42000273.0,760190101.6666666,8172721457.333333,
2015,Athens,139.0,4900,306021589.0,47.084,8.0,4315578.0,50000.0,6.0,30.0,2017.0,4900,50000.0,1617340.0,12.0,,306021589.0,7065425939.0,
2015,Atlanta,170.0,4900,303095616.3333333,47.084,17.0,580371640.3333334,50000.0,6.333333333333333,30.666666666666668,2016.0,4900,50000.0,1577214.0,8.333333333333334,66469933.0,303093716.0,4045180863.3333335,
2015,Austin,144.5,4900,787121139.0,47.084,13.0,170230239.0,50000.0,5.75,30.25,2016.0,4900,50000.0,1544724.5,6.5,42000273.0,787144943.75,5857211938.5,
2015,Baltimore,51.666666666666664,4900,212231380.0,47.084,11.666666666666666,83903832.0,50000.0,5.666666666666667,30.666666666666668,2017.0,4900,50000.0,1553105.6666666667,8.333333333333334,2807651.0,212460515.33333334,4105595136.3333335,
2015,Berkeley,163.66666666666666,4900,947137199.0,47.084,24.333333333333332,109343396.0,50000.0,5.333333333333333,30.666666666666668,2016.0,4900,33333.333333333336,1573709.6666666667,9.333333333333334,71549000.0,947151934.3333334,4341873050.0,
2015,Bethlehem,104.33333333333333,4900,180153008.0,47.084,17.333333333333332,808264444.0,50000.0,5.666666666666667,30.666666666666668,2016.0,4900,50000.0,1577039.6666666667,7.666666666666667,68570936.0,180153663.66666666,5521470760.0,
2015,Blacksburg,151.66666666666666,4900,240616100.0,47.084,17.333333333333332,3137015.0,50000.0,9.666666666666666,31.0,2015.6666666666667,4900,50000.0,1564349.3333333333,6.666666666666667,3137015.0,240610001.0,5403038466.666667,
2015,Bloomington,254.0,4900,474057000.0,47.084,5.0,6046700.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1505374.0,1.0,6046700.0,474053907.0,8123616388.0,
2015,Boston,213.33333333333334,4900,21155005.0,47.084,12.0,1423631.0,50000.0,5.666666666666667,30.666666666666668,2015.6666666666667,4900,50000.0,1534424.3333333333,3.6666666666666665,1423631.0,21154614.666666668,6173733275.0,
2015,Buffalo,57.0,4900,142282577.0,47.084,20.5,38633251.0,50000.0,6.0,31.0,2016.5,4900,50000.0,1557724.0,9.0,20657151.0,142605608.0,7166452692.5,
2015,Cambridge,130.16666666666666,4900,21391323.666666668,47.084,12.666666666666666,28403626.333333332,50000.0,5.333333333333333,30.5,2016.0,4900,50000.0,1550027.5,6.0,1604817.0,21390170.666666668,6668358722.833333,
2015,Charlotte,11.0,4900,282230001.0,47.084,10.0,66300096.0,300000.0,9.0,30.0,2022.0,4900,419649.0,1450417.0,3.0,142363428.0,282230001.0,,7032927403.0
2015,Charlottesville,137.0,4900,229034833.0,47.084,29.0,65391526.0,50000.0,6.0,30.0,2016.0,4900,50000.0,1613830.0,12.0,65391526.0,229044741.0,4349822714.0,
2015,Chicago,117.5,4900,606208009.3333334,47.084,17.833333333333332,67798523.33333333,50000.0,7.0,30.833333333333332,2016.1666666666667,4900,50000.0,1541114.1666666667,5.5,29503099.333333332,606191037.8333334,5324828991.666667,
2015,Cincinnati,255.0,4900,452202872.0,47.084,5.0,41064767.0,50000.0,6.0,30.0,2015.0,4900,50000.0,1518619.0,1.0,41064767.0,452210222.0,5135563648.0,
2015,Clemson,32.0,4900,296340001.0,47.084,22.5,42629816.0,50000.0,5.5,29.0,2016.0,4900,50000.0,1548125.5,5.5,42629816.0,296340001.0,8646563309.5,
2015,Cleveland,85.0,4900,441061712.0,47.084,31.0,77758407.0,50000.0,2.0,28.0,2017.0,4900,50000.0,1557988.0,8.0,77758407.0,441067221.0,2163684479.0,
2015,College Station,154.4,4900,778404030.0,47.084,21.4,847205572.0,50000.0,11.2,31.0,2015.4,4900,50000.0,1550665.2,6.8,42915991.0,778441423.0,9054341957.0,
2015,Columbia,131.5,4900,652113020.0,47.084,20.0,153890272.0,50000.0,7.5,30.0,2016.5,4900,50000.0,1585727.5,10.5,6326904.0,652113505.5,5738836142.5,
2015,Corvallis,91.66666666666667,4900,973318655.0,47.084,13.333333333333334,53599908.0,133333.33333333334,8.333333333333334,31.0,2017.6666666666667,4900,189655.0,1514984.3333333333,5.333333333333333,53599908.0,973321765.3333334,4177054374.3333335,7032927403.0
2015,Davis,171.0,4900,956186153.0,47.084,8.0,47120084.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1522627.0,1.0,71549000.0,958172217.0,9167340790.0,
2015,DeKalb,221.0,4900,601152828.0,47.084,5.0,1745512.0,50000.0,6.0,30.0,2017.0,4900,50000.0,1505499.0,1.0,1745512.0,601153814.0,8157539944.0,
2015,Denton,186.0,4900,762035017.0,47.084,21.5,614168995.0,50000.0,12.0,31.0,2015.0,4900,50000.0,1527382.5,3.5,64117963.0,762035017.0,9407285408.0,
2015,Durham,83.0,4900,277084677.0,47.084,13.0,44387793.0,50000.0,2.0,29.0,2016.0,4900,50000.0,1560734.0,9.0,44387793.0,277054010.0,5052776128.0,
2015,El Paso,112.33333333333333,4900,799680001.0,47.084,13.666666666666666,132051285.0,50000.0,6.666666666666667,30.0,2015.6666666666667,4900,50000.0,1544736.0,6.666666666666667,42000273.0,799246844.0,9157476382.666666,
2015,Evanston,200.0,4900,602080001.0,47.084,22.25,160079455.0,50000.0,5.75,31.0,2016.0,4900,39525.5,1554146.5,6.75,5436803.0,602065624.25,8474852348.5,
2015,Fayetteville,202.0,4900,727013124.0,47.084,7.0,191429745.0,50000.0,12.0,31.0,2016.0,4900,50000.0,1548550.0,7.0,55600001.0,727011201.0,4795756582.0,
2015,Flushing,209.0,4900,113671575.0,47.084,20.0,619346146.0,50000.0,11.0,30.0,2016.0,4900,50000.0,1542252.0,5.0,73268849.0,113671597.0,9172386624.0,
2015,Fort Collins,152.5,4900,805212807.0,47.084,16.0,785979618.0,50000.0,6.0,31.0,2016.5,4900,50000.0,1582218.5,9.5,948905492.0,805214593.0,9703547608.0,
2015,Gainesville,32.0,4900,326111941.0,47.084,5.0,969663814.0,50000.0,7.0,31.0,2016.0,4900,50000.0,1546959.0,8.0,159621697.0,326112002.0,3522734190.0,
2015,Grand Forks,182.0,4900,582026059.0,47.084,17.0,102280781.0,50000.0,6.0,30.0,2016.0,4900,50000.0,1616592.0,12.0,102280781.0,582029015.0,7017774013.0,
2015,Hadley,1.0,4900,10359462.0,47.084,24.0,110907578.0,300000.0,6.0,30.0,2018.0,4900,300000.0,1551463.0,9.0,,10022155.0,4135872172.0,
2015,Highlands,114.0,4900,77321634.0,47.084,22.0,833066058.0,50000.0,7.0,31.0,2016.0,4900,50000.0,1546734.0,7.0,,77321634.0,7324920183.0,
2015,Hoboken,155.0,4900,70305906.0,47.084,20.0,64271570.0,50000.0,5.5,30.5,2016.0,4900,50000.0,1552106.5,7.5,64271570.0,70305991.0,2012166892.5,
2015,Holland,162.0,4900,494233607.0,47.084,6.0,50947084.0,50000.0,2.0,29.0,2016.0,4900,50000.0,1523455.0,4.0,50947084.0,494229000.0,6164055574.0,
2015,Homestead,101.0,4900,151201144.0,47.084,22.0,30064208.0,50000.0,7.0,31.0,2016.0,4900,50000.0,1546720.0,7.0,30064208.0,151201144.0,4123944636.0,
2015,Houghton,15.0,4900,499311200.0,47.084,20.0,65453268.0,293026.0,2.0,29.0,2020.0,4900,293026.0,1450364.0,2.0,65453268.0,499311295.0,9064874318.0,7032927403.0
2015,Iowa City,126.0,4900,522421316.0,47.084,26.0,62761671.0,174995.5,5.0,29.5,2019.5,4900,204994.5,1505790.0,6.0,62761671.0,522421216.0,3193443741.0,7032927403.0
2015,Irvine,169.0,4900,926173213.0,47.084,21.0,46705849.0,50000.0,10.0,31.0,2015.0,4900,50000.0,1505339.0,1.0,71549000.0,926174000.0,9498244051.0,
2015,Ithaca,149.0,4900,148502820.0,47.084,25.0,872612445.0,50000.0,2.0,29.0,2016.0,4900,50000.0,1557855.0,8.0,2254837.0,148531902.0,6072557376.0,
2015,Jackson,124.0,4900,392170002.0,47.084,4.0,44507085.0,50000.0,4.5,29.5,2017.0,4900,50000.0,1533184.5,5.5,44507085.0,392170001.5,6019792786.0,
2015,Jamaica,65.0,4900,114510001.0,47.084,20.0,620128822.0,50000.0,9.0,30.0,2015.0,4900,50000.0,1505255.0,1.0,73268849.0,114510001.0,7182622453.0,
2015,La Jolla,128.0,4900,920935004.0,47.084,26.333333333333332,804355790.0,50000.0,6.333333333333333,30.166666666666668,2016.3333333333333,4900,50000.0,1563115.5,8.333333333333334,71549000.0,920837172.0,8998199261.333334,
2015,Las Cruces,126.5,4900,880038001.0,47.084,24.5,173851965.0,50000.0,8.25,31.0,2016.0,4900,50000.0,1553371.0,7.5,861367373.0,880038002.25,5154737033.75,
2015,Los Angeles,58.0,4900,900159252.5,47.084,21.0,82731881.0,175000.0,2.5,30.0,2018.5,4900,175000.0,1528514.0,7.0,72241196.5,900920888.5,2623076096.5,7032928343.0
2015,Louisville,14.0,4900,402081838.0,47.084,20.0,57588857.0,299998.0,2.0,29.0,2020.0,4900,299998.0,1450370.0,2.0,57588857.0,402081838.0,7046878242.0,7032927403.0
2015,Lowell,143.5,4900,18543643.0,47.084,16.5,956072490.0,50000.0,7.5,30.0,2015.5,4900,50000.0,1522442.5,2.0,79520631.0,18542827.0,9789343066.0,
2015,Manhattan,109.5,4900,665061100.0,47.084,9.0,929773554.0,50000.0,5.0,31.0,2016.5,4900,50000.0,1556538.0,9.0,41146432.0,665061103.0,7460373023.0,
